donation_id,state,age,gender,donor_type,spending_on_food,entertainment
4559,LA,39,F,one-time,338.01,120
4560,LA,51,F,one-time,248.84,206.23
4561,TX,55,F,recurring,315.94,234.23
4562,TX,31,F,one-time,180.58,145.23
4563,AR,48,M,one-time,314.36,281.67
4564,OK,24, ,one-time,316.37,177
4565,AR,28,F,one-time,321.29,120
4566,OK,32,M,recurring,339.09,291.67
4567,MO,40,M,one-time,202.14,220.67
4568,MO,55,F,recurring,322.3,120
4569,LA,29,M,one-time,263.97,262.67
4570,OK,26,F,one-time,231.57,249.23
4571,TX,51,F,one-time,189.29,165.23
4572,TX,45,M,one-time,151.48,150.67
4573,TX,35,F,one-time,313.26,358.23
4574,OK,34,M,one-time,354.16,276.67
4575,NM,22,F,one-time,283.59,120
4576,ND,35,M,one-time,307.8,315.67
4577,TX,30,M,recurring,170.17,93.67
4578,OK,36,F,one-time,225.22,120
4579,AR,43,M,one-time,309.6,279.67
4580,MO,45,M,one-time,300.55,243.67
4581,MI,47,F,one-time,144.17,97.23
4582,MI,59,F,one-time,196.44,209.23
4583,OK,32,F,one-time,276.81,273.23
4584,OK,47,F,one-time,238.73,247.23
4585,TX,43,M,one-time,227.01,193.67
4586,AR,41,F,one-time,265.63,120
4587,TX,35,M,one-time,361.12,326.67
4588,LA,44,F,recurring,210.27,173.23
4589,SD,19,M,one-time,147.66,141.67
4590,TX,48,F,one-time,183.38,176.23
4591,MI,36,M,one-time,303.25,243.67
4592,AR,52,M,one-time,266.57,286.67
4593,LA,23,F,one-time,349.56,329.23
4594,AR,41,F,one-time,202.95,143.23
4595,AZ,34,F,one-time,203.11,204.23
4596,AR,33,M,one-time,268.04,283.67
4597,TX,31,M,one-time,203.38,207.67
4598,OK,38,F,one-time,282.24,312.23
4599,MO,52,M,one-time,275.04,233.67
4600,TX,46,F,one-time,321.26,320.23
4601,LA,51,M,one-time,124.27,143.67
4602,TX,57,M,one-time,157.73,129.67
4603,TX,31,M,one-time,230.01,237.67
4604,AR,34,M,one-time,212.95,158.67
4605,TX,39,M,one-time,246.37,202.67
4606,LA,47,F,one-time,226.55,120
4607,TX,43,F,one-time,135.09,169.23
4608,LA,45,F,recurring,316.41,288.23
4609,OK,47,M,one-time,234.15,277.67
4610,TX,36,F,recurring,283.53,120
4611,SD,41,M,one-time,266.13,240.67
4612,MO,42,M,recurring,252.71,234.67
4613,SD,34,F,one-time,272.06,120
4614,OK,47,F,one-time,294.46,236.23
4615,OK,47,M,one-time,205.49,151.67
4616,SD,41,F,recurring,324.56,282.23
4617,TX,50,M,one-time,294.71,245.67
4618,SD,48,F,one-time,180.51,185.23
4619,SD,37,M,recurring,319.46,310.67
4620,TX,43, ,one-time,314.89,235
4621,AZ,39,F,one-time,374.65,120
4622,TX,47,M,one-time,285.83,236.67
4623,TX,42,M,one-time,282.95,193.67
4624,OK,39,F,recurring,159.55,124.23
4625,NM,36,F,one-time,273.64,207.23
4626,MI,40,M,one-time,333.63,319.67
4627,ND,37,M,one-time,269.05,229.67
4628,MO,43,M,recurring,343.32,325.67
4629,OK,29,F,recurring,401.38,120
4630,NM,37,M,one-time,368.43,314.67
4631,TX,43,M,one-time,258.26,150.67
4632,LA,31,M,one-time,327.46,352.67
4633,TX,46,F,recurring,298.72,120
4634,AR,32,F,one-time,179.94,182.23
4635,MI,47,F,one-time,122.98,103.23
4636,SD,24, ,one-time,191.24,81
4637,SD,38,F,recurring,327.91,316.23
4638,TX,44, ,one-time,198.41,87
4639,OK,47,F,recurring,255.62,295.23
4640,MI,42,M,recurring,98.53,97.67
4641,TX,28,M,one-time,325.99,318.67
4642,NM,40,F,one-time,231.45,211.23
4643,NM,56,M,one-time,358.45,353.67
4644,AR,39,F,one-time,287.36,218.23
4645,OK,38,M,one-time,285.75,246.67
4646,LA,14,F,one-time,226.48,206.23
4647,OK,24,M,one-time,275.65,216.67
4648,OK,32,F,one-time,329.36,306.23
4649,TX,30,M,recurring,325.69,282.67
4650,OK,36,F,recurring,372.13,392.23
4651,AR,29,M,recurring,332.21,347.67
4652,ND,42,M,one-time,187.1,169.67
4653,TX,47,F,one-time,201.18,187.23
4654,TX,36,M,one-time,300.16,229.67
4655,AZ,27,M,one-time,243.96,291.67
4656,OK,34,M,one-time,312.16,228.67
4657,NM,34,M,one-time,276.61,267.67
4658,TX,49,F,one-time,127.22,112.23
4659,LA,34,M,one-time,263.74,251.67
4660,LA,40,M,one-time,269.63,279.67
4661,TX,47,M,one-time,259.14,185.67
4662,NM,46,M,one-time,243.45,256.67
4663,TX,27,M,one-time,271.36,295.67
4664,AZ,28,F,one-time,279.56,120
4665,MO,48,F,one-time,159.25,195.23
4666,TX,22,F,one-time,189.02,239.23
4667,AR,25,M,one-time,207.49,185.67
4668,AR,40,M,one-time,290.84,257.67
4669,AZ,50,M,one-time,177.19,159.67
4670,TX,51,M,one-time,363.62,298.67
4671,TX,39,M,one-time,281.12,190.67
4672,LA,41,F,one-time,341.06,297.23
4673,TX,57,M,one-time,343.93,265.67
4674,LA,44,M,one-time,220.14,168.67
4675,OK,40,M,one-time,228.69,249.67
4676,ND,34,M,one-time,254.85,304.67
4677,NM,67,M,one-time,218.12,180.67
4678,LA,49,F,one-time,184.07,214.23
4679,OK,33,M,one-time,314.7,308.67
4680,OK,38, ,one-time,359.45,180
4681,TX,45,M,one-time,375.09,314.67
4682,OK,40,M,one-time,161.82,162.67
4683,OK,36,M,one-time,184.1,102.67
4684,AZ,39,M,one-time,286.78,230.67
4685,OK,39,F,one-time,220.53,120
4686,MO,44,F,one-time,223.76,180.23
4687,AR,43,M,one-time,311.42,268.67
4688,TX,34,F,one-time,332.76,350.23
4689,OK,30,F,one-time,267.3,178.23
4690,MI,45,F,one-time,435.75,361.23
4691,TX,38,F,one-time,292.79,120
4692,TX,35,F,one-time,168.41,144.23
4693,OK,45,F,one-time,358.72,368.23
4694,TX,33,F,one-time,287.78,209.23
4695,LA,41,M,one-time,262.9,269.67
4696,MI,35,F,one-time,246.84,268.23
4697,MO,38,F,recurring,344.65,345.23
4698,LA,49,F,one-time,305.87,120
4699,TX,41,M,one-time,172.27,118.67
4700,MI,48,M,one-time,226.5,207.67
4701,ND,44,F,recurring,290.75,274.23
4702,TX,32,F,one-time,225.64,224.23
4703,LA,33,M,one-time,179.38,47.67
4704,OK,39,M,recurring,239.1,283.67
4705,OK,48,M,recurring,286.27,236.67
4706,OK,40,M,one-time,259.24,250.67
4707,AZ,39, ,one-time,287.62,217
4708,TX,36,F,one-time,306.67,266.23
4709,AZ,55,M,one-time,171.12,153.67
4710,MO,31,M,one-time,181.92,171.67
4711,TX,36,F,one-time,349.85,326.23
4712,AZ,40,M,one-time,192.17,181.67
4713,MO,40,F,one-time,258.53,120
4714,OK,39,F,one-time,160.14,59.23
4715,MI,51,M,one-time,266.96,163.67
4716,AR,43,M,one-time,212.59,158.67
4717,AR,25,M,one-time,217.4,221.67
4718,OK,47,M,one-time,334.48,281.67
4719,OK,37,M,one-time,220.21,200.67
4720,TX,33,F,one-time,287.48,120
4721,AR,34,F,one-time,272.81,215.23
4722,OK,31, ,one-time,313.82,238
4723,OK,52,M,one-time,308.12,343.67
4724,TX,48,F,one-time,391.28,120
4725,TX,38,F,one-time,207.26,251.23
4726,AR,35,M,one-time,174.76,212.67
4727,AR,46,F,one-time,200.43,224.23
4728,TX,48,F,one-time,319.19,323.23
4729,TX,37,M,one-time,330,288.67
4730,AR,28,F,one-time,332.31,120
4731,TX,50, , ,277.78,172
4732,TX,40,M,one-time,217.65,142.67
4733,MI,22,M,one-time,237.41,206.67
4734,OK,43,F,one-time,320.32,246.23
4735,TX,35,M,one-time,294.78,243.67
4736,OK,40,F,one-time,222.14,120
4737,AZ,48,F,one-time,162.71,153.23
4738,MO,38,F,one-time,298.33,208.23
4739,TX,43,M,one-time,299.93,258.67
4740,NM,37,F,one-time,364.19,120
4741,AR,50,F,one-time,243.58,170.23
4742,AZ,42,F,recurring,291.39,238.23
4743,TX,37,F, ,222.42,121.23
4744,AR,37,F,one-time,288.02,280.23
4745,NM,44,F,one-time,265.24,120
4746,TX,25,F,one-time,267.88,120
4747,MI,36,F,one-time,251.75,231.23
4748,OK,55,M,one-time,280.52,227.67
4749,NM,43, ,one-time,151.81,48
4750,TX,49,F,one-time,305.1,120
4751,ND,39,F,one-time,326.68,284.23
4752,NM,61,M,one-time,421.3,424.67
4753,NM,57,F,recurring,251.29,120
4754,LA,33,M,one-time,350.61,266.67
4755,ND,27,F,one-time,335.43,120
4756,AZ,35,F,one-time,318.47,235.23
4757,MO,36,F,one-time,321.96,299.23
4758,ND,37,M,one-time,223.17,180.67
4759,MI,36,F,one-time,269.55,120
4760,MI,48,M,one-time,183.98,145.67
4761,LA,38,F,one-time,272.22,120
4762,LA,54,F,one-time,286.75,364.23
4763,AR,30,F,one-time,315.22,271.23
4764,MI,39,M,one-time,331.25,277.67
4765,AZ,62,M,one-time,325.56,336.67
4766,AR,35,F,one-time,257.19,120
4767,OK,37,M,one-time,204.79,188.67
4768,TX,35,M,one-time,229.45,173.67
4769,TX,28,M,one-time,318.23,222.67
4770,LA,38,M,one-time,246.42,289.67
4771,TX,34,F,one-time,274.63,258.23
4772,TX,42,F,one-time,287.05,238.23
4773,SD,42, ,one-time,365.08,259
4774,SD,43,F,one-time,249.89,120
4775,TX,42,F,one-time,229.37,189.23
4776,TX,41,F,one-time,224.33,190.23
4777,MO,45,F,one-time,308.42,327.23
4778,MI,37,M,one-time,334.82,317.67
4779,AZ,55,M,one-time,325.37,242.67
4780,OK,37,F,one-time,147.65,237.23
4781,OK,30, ,one-time,153.75,-13
4782,OK,39,M,recurring,300.71,290.67
4783,TX,39,M,one-time,262.37,209.67
4784,TX,37,F,one-time,313.11,120
4785,AR,29,M,one-time,270.44,313.67
4786,TX,35,M,one-time,305.66,302.67
4787,TX,43,M,one-time,345.62,328.67
4788,OK,52,F,one-time,299.1,244.23
4789,MO,48,F, ,232.27,120
4790,TX,43,F,one-time,242.9,172.23
4791,AZ,43,M,one-time,254.73,123.67
4792,MO,41,F,recurring,180.44,136.23
4793,TX,47,F,one-time,181.1,168.23
4794,MO,48,F,one-time,370.13,276.23
4795,LA,51,M,one-time,285.85,200.67
4796,OK,34, ,one-time,312.94,186
4797,LA,31,F,one-time,149.41,224.23
4798,LA,45,F,one-time,266.41,255.23
4799,AZ,39,F,one-time,242.03,202.23
4800,TX,20,M,one-time,199.53,194.67
4801,OK,41,M,one-time,344.66,322.67
4802,TX,38,M,recurring,380.1,320.67
4803,AZ,37,F,one-time,248.97,229.23
4804,MI,39,M,one-time,215.83,186.67
4805,TX,42,F,one-time,352.8,353.23
4806,OK,47,F,one-time,273.81,120
4807,LA,34,M,one-time,107.76,53.67
4808,MI,25,F,one-time,264.02,120
4809,AR,40,F,one-time,388.72,374.23
4810,MI,38,F,one-time,281.13,274.23
4811,OK,45,F,one-time,232.5,120
4812,AZ,48,M,one-time,273.23,302.67
4813,OK,47,F,one-time,332.14,343.23
4814,TX,34,F,one-time,295.3,120
4815,AR,26,F,one-time,243.43,120
4816,LA,45,F,one-time,365.52,334.23
4817,ND,53,M,one-time,188.08,120.67
4818,MI,27,M,recurring,252.1,210.67
4819,AR,42,M,one-time,194.9,191.67
4820,LA,28,M,one-time,315.78,273.67
4821,AR,47,F,one-time,305.56,310.23
4822,OK,40,M,one-time,403.89,377.67
4823,MO,37,M,one-time,309.02,293.67
4824,AR,39,M,one-time,312.87,213.67
4825,AZ,47, ,one-time,385.77,283
4826,AR,56,M,one-time,221.73,248.67
4827,LA,40,M,one-time,271.94,216.67
4828,MO,41,F,one-time,226.99,212.23
4829,MO,42,M,one-time,337.51,243.67
4830,MI,41,M,recurring,310.51,271.67
4831,NM,47,F,one-time,268.73,206.23
4832,MI,22,M,one-time,266.3,254.67
4833,MI,47,M,one-time,284.06,251.67
4834,NM,44, ,one-time,382.26,214
4835,OK,30,F,one-time,207.14,199.23
4836,OK,30,M,one-time,331.08,272.67
4837,MI,38,M,one-time,293.52,331.67
4838,AR,38,M, ,348.36,274.67
4839,TX,38,F,one-time,320.49,284.23
4840,LA,32,F,one-time,235.92,285.23
4841,OK,36,F,one-time,312.34,246.23
4842,OK,36,M,one-time,205.22,232.67
4843,AR,43,M,one-time,269.58,247.67
4844,MI,39,M,one-time,221.28,134.67
4845,TX,25,M,one-time,306.34,248.67
4846,SD,39,M,one-time,238.7,244.67
4847,AZ,35,F,one-time,301.59,265.23
4848,TX,32,F,recurring,317.03,270.23
4849,AR,32,M,recurring,279.33,317.67
4850,OK,27,M,one-time,175.42,205.67
4851,AR,44,M,one-time,221.06,196.67
4852,TX,54,M,one-time,233.21,215.67
4853,MI,36,M,one-time,375.76,347.67
4854,ND,43,M,one-time,327.37,278.67
4855,AZ,36,M,one-time,360.45,273.67
4856,AR,29,F,one-time,431.08,120
4857,OK,48,M,one-time,273.27,211.67
4858,TX,43,M,one-time,175.13,186.67
4859,LA,45,F,recurring,215.65,259.23
4860,AR,38,M,one-time,190.16,179.67
4861,TX,33,M,one-time,309.49,305.67
4862,AR,40,M,one-time,237.75,184.67
4863,OK,20,F,one-time,282.08,120
4864,TX,50,M,one-time,370.9,368.67
4865,TX,36,M,one-time,301.37,235.67
4866,OK,36,M,one-time,305.06,303.67
4867,TX,41,F,one-time,332.42,355.23
4868,MI,32,M,one-time,167.47,117.67
4869,MO,37,M,one-time,242.29,221.67
4870,MO,39,F,one-time,138.38,129.23
4871,OK,40,M,one-time,193.31,212.67
4872,AR,49,M,recurring,236.07,275.67
4873,TX,60,M,one-time,232.82,238.67
4874,MI,38,F,recurring,406.09,120
4875,TX,49,M,recurring,205.45,154.67
4876,OK,43,M,one-time,297.19,299.67
4877,OK,27,F,one-time,240.18,257.23
4878,SD,37,M,one-time,223.78,211.67
4879,MO,42,F,one-time,421.24,347.23
4880,MO,53, ,one-time,315.88,197
4881,TX,29,M,one-time,190.44,123.67
4882,LA,37,M,one-time,253.41,294.67
4883,TX,41,F,one-time,295.02,320.23
4884,NM,35,F,one-time,447.68,378.23
4885,TX,42,F,one-time,309.28,269.23
4886,ND,37,F,one-time,279.96,295.23
4887,OK,45,M,one-time,197.49,211.67
4888,NM,42,F,one-time,345.43,276.23
4889,OK,55,F,one-time,348.87,120
4890,TX,38,M,one-time,298.67,280.67
4891,MO,27,F,one-time,245.05,211.23
4892,LA,43,F,one-time,173.7,178.23
4893,LA,44, ,one-time,252.96,172
4894,NM,44,F,one-time,174.56,176.23
4895,LA,46,F,one-time,254.23,242.23
4896,TX,34, ,one-time,287.19,241
4897,MO,48,M,recurring,357.62,352.67
4898,MI,44,F,one-time,193.06,120.23
4899,MI,38,F,one-time,187.92,227.23
4900,AZ,50,M,one-time,263.41,221.67
4901,AR,29,M,one-time,237.26,272.67
4902,AR,34,M,one-time,303.66,291.67
4903,AZ,28,M,recurring,228.59,220.67
4904,TX,43,M,one-time,191.54,146.67
4905,AR,28,F,one-time,225.44,120
4906,TX,42,M,one-time,203.68,203.67
4907,TX,45,F,one-time,167.57,172.23
4908,MI,40,M,one-time,274.76,348.67
4909,SD,43,F,one-time,201.21,120
4910,MO,46,F,one-time,179.9,105.23
4911,OK,44,F,one-time,241.57,224.23
4912,NM,44,M,one-time,206.24,208.67
4913,AZ,28,F,recurring,354.09,120
4914,MI,43,M,one-time,329.72,257.67
4915,TX,52,M,one-time,422.4,382.67
4916,TX,50,M,one-time,198.99,137.67
4917,OK,36,M,one-time,277.41,212.67
4918,MO,37,F,one-time,224.62,208.23
4919,TX,38,F,one-time,320.7,120
4920,MI,34,F,recurring,368.22,315.23
4921,AR,42,M,one-time,270.53,318.67
4922,LA,52,M,recurring,302.48,275.67
4923,TX,48,F,one-time,319.03,310.23
4924,LA,44,F,one-time,361.56,260.23
4925,NM,38,M,one-time,215.94,258.67
4926,TX,36,M,one-time,292.65,274.67
4927,TX,53,F,one-time,244.56,204.23
4928,LA,26,M,recurring,269.2,207.67
4929,TX,34,M,one-time,204.97,116.67
4930,LA,31,M,one-time,178.18,137.67
4931,TX,51,F,one-time,277.24,120
4932,MO,37,M,one-time,225.03,252.67
4933,TX,45,F,one-time,240.17,120
4934,AZ,56,F,one-time,398.02,322.23
4935,AZ,40,F,one-time,205.82,120
4936,LA,44, ,one-time,354.05,277
4937,TX,28,M,one-time,152.79,187.67
4938,AR,56,F,one-time,273.73,231.23
4939,LA,30,F,one-time,340.21,120
4940,MO,37,F,one-time,223.22,172.23
4941,AR,35,M,one-time,201.56,194.67
4942,OK,33,F,one-time,267.02,120
4943,TX,41,F,one-time,196.12,113.23
4944,OK,36,F,one-time,329.58,120
4945,ND,33,F,one-time,286.14,120
4946,LA,39,M, ,312.07,293.67
4947,AR,46,F,one-time,261.68,260.23
4948,MI,44,F,one-time,227.19,212.23
4949,TX,39,F,one-time,196.87,120
4950,OK,44,M,one-time,283.78,290.67
4951,MO,62,F,one-time,284.61,272.23
4952,AR,36,M,one-time,129.86,100.67
4953,AR,35,M,one-time,319.34,279.67
4954,TX,37,M,recurring,238.83,226.67
4955,LA,35,F,one-time,276.65,273.23
4956,MO,41,M,one-time,150.68,82.67
4957,LA,29,F,one-time,251.15,120
4958,LA,31,F,recurring,188.21,120
4959,MO,48,F,one-time,329.21,344.23
4960,TX,40,M,one-time,348.1,296.67
4961,OK,35,M,one-time,385.53,310.67
4962,NM,41,M,one-time,322.29,250.67
4963,LA,43,F,recurring,279.36,300.23
4964,TX,44,M, ,228.24,146.67
4965,LA,42,M,one-time,371.07,396.67
4966,TX,39,F,one-time,332.81,284.23
4967,TX,39,F,one-time,212.94,256.23
4968,TX,53,M,recurring,272.8,246.67
4969,LA,43,F,recurring,224.19,206.23
4970,SD,41,F,one-time,236.42,190.23
4971,TX,36,F,one-time,181.78,186.23
4972,MO,52,M,recurring,128.93,160.67
4973,MO,40,M,one-time,192.53,161.67
4974,NM,40,M,one-time,310.49,269.67
4975,AR,25,F,one-time,261.98,120
4976,LA,40,F,one-time,233,235.23
4977,MO,50,M,one-time,314.56,263.67
4978,OK,47,F, ,199.88,132.23
4979,OK,34,M,one-time,331.02,348.67
4980,MI,39,F,one-time,360.42,358.23
4981,AR,35,F,one-time,203.94,192.23
4982,TX,42,M,one-time,224.38,225.67
4983,OK,32,M,one-time,275.54,316.67
4984,TX,31,F,recurring,332.72,284.23
4985,AZ,38,M,one-time,159.22,188.67
4986,OK,43,F,one-time,318.94,288.23
4987,OK,68,F,recurring,309.23,342.23
4988,AR,51,M,one-time,218.16,211.67
4989,MO,52,M,recurring,168.11,181.67
4990,TX,32, ,one-time,361.44,248
4991,TX,59,F,one-time,210.77,120
4992,AZ,31,F,one-time,213.56,147.23
4993,TX,28,F,one-time,174.99,146.23
4994,OK,32,M,one-time,236.56,221.67
4995,TX,32,M,one-time,307.14,256.67
4996,MO,36,M,one-time,378.57,340.67
4997,AR,56,F,one-time,235.87,225.23
4998,OK,40,F,one-time,281.88,120
4999,OK,36,F,one-time,311.59,231.23
5000,OK,56,M,one-time,284.36,245.67
